Number,TimeStamp,Acc.Voltage,Ñrankshaft rotation speed,Additional generator power,Consumption power,Grid voltage,Fuel,Acc.voltage,Fuel2,Grid2,Acc2,N,
661.0000000,6610.0000000,12.2000000,75.0000000,0.0000000,854.4897100,12.0245460,22.5097660,12.2000000,22.5712263,12.0573776,12.2000000,1.0027304,
662.0000000,6620.0000000,12.2000000,75.0000000,0.0000000,849.9634800,12.0168700,22.4981810,12.2000000,22.1763457,11.8449693,12.2000000,0.9856951,
663.0000000,6630.0000000,12.2000000,75.0000000,0.0000000,807.5558000,12.0090910,22.4865970,12.2000000,22.8888084,12.2238942,12.2000000,1.0178867,
664.0000000,6640.0000000,12.2000000,147.0240100,0.0000000,766.2586700,12.0014360,22.4737200,12.2000000,22.4780318,12.0037386,12.2000000,1.0001919,
665.0000000,6650.0000000,12.2000000,216.9662600,0.0000000,764.0405000,11.9937330,22.4444150,12.2000000,22.4093805,11.9750114,12.2000000,0.9984391,
666.0000000,6660.0000000,12.2000000,240.5605700,0.0000000,734.0451700,12.3896600,22.4087810,12.2000000,22.5890206,12.4893132,12.2000000,1.0080433,
667.0000000,6670.0000000,12.2000000,121.6999600,0.0000000,778.2959000,11.9882300,22.3794100,12.2000000,22.3942485,11.9961787,12.2000000,1.0006630,
668.0000000,6680.0000000,12.2000000,75.0004370,0.0000000,787.2166700,11.9797380,22.3669860,12.2000000,22.2447997,11.9142951,12.2000000,0.9945372,
669.0000000,6690.0000000,12.2000000,75.0000000,0.0000000,752.6026400,11.9710490,22.3554010,12.2000000,22.1096022,11.8394267,12.2000000,0.9890049,
670.0000000,6700.0000000,12.2000000,75.0000000,0.0000000,706.2777800,11.9625380,22.3438170,12.2000000,22.4072520,11.9965002,12.2000000,1.0028390,
671.0000000,6710.0000000,12.2000000,177.9891300,0.0000000,740.8302000,11.9536040,22.3232630,12.2000000,22.4808662,12.0379969,12.2000000,1.0070600,
672.0000000,6720.0000000,12.2000000,201.6978800,0.0000000,770.4675800,11.9441690,22.2936390,12.2000000,22.1318697,11.8574986,12.2000000,0.9927437,
673.0000000,6730.0000000,12.2000000,178.5551600,0.0000000,817.9362400,11.9338210,22.2638410,12.2000000,22.0608062,11.8249907,12.2000000,0.9908805,
674.0000000,6740.0000000,12.2000000,161.8126000,0.0000000,839.5959800,11.9225200,22.2377610,12.2000000,22.3439053,11.9794280,12.2000000,1.0047732,
675.0000000,6750.0000000,12.2000000,155.5877700,0.0000000,815.5329400,11.9107360,22.2133270,12.2000000,22.1750713,11.8902234,12.2000000,0.9982778,
676.0000000,6760.0000000,12.2000000,258.4277900,0.0000000,787.7220300,12.3422850,22.1824410,12.2000000,22.4092231,12.4684663,12.2000000,1.0102235,
677.0000000,6770.0000000,12.2000000,323.4110400,0.0000000,760.2817900,12.3662310,22.1367040,12.2000000,21.9647271,12.2701595,12.2000000,0.9922311,
678.0000000,6780.0000000,12.2000000,347.5334200,0.0000000,778.2911500,12.3524650,22.0845820,12.2000000,22.2300355,12.4338208,12.2000000,1.0065862,
679.0000000,6790.0000000,12.2000000,382.1288800,0.0000000,825.1932800,12.3136650,22.0283770,12.2000000,22.3744822,12.5071347,12.2000000,1.0157118,
680.0000000,6800.0000000,12.2000000,401.4981400,0.0000000,857.8665800,12.2855030,21.9676180,12.2000000,22.0376831,12.3246873,12.2000000,1.0031895,
681.0000000,6810.0000000,12.2000000,408.6766300,0.0000000,800.8427400,12.3317280,21.9049580,12.2000000,21.7477467,12.2432235,12.2000000,0.9928230,
682.0000000,6820.0000000,12.2000000,260.1503200,0.0000000,755.6375400,12.3689350,21.8591130,12.2000000,21.7697963,12.3183953,12.2000000,0.9959140,
683.0000000,6830.0000000,12.2000000,274.7135000,0.0000000,718.3860200,12.4007700,21.8176270,12.2000000,21.6253465,12.2914810,12.2000000,0.9911869,
684.0000000,6840.0000000,12.2000000,280.1216700,0.0000000,723.3350100,12.3979670,21.7747090,12.2000000,22.1462179,12.6094948,12.2000000,1.0170615,
685.0000000,6850.0000000,12.2000000,209.8676400,0.0000000,765.9344100,12.3631030,21.7361140,12.2000000,21.4987249,12.2280804,12.2000000,0.9890786,
686.0000000,6860.0000000,12.2000000,286.0554500,0.0000000,799.9986600,12.3340810,21.6951940,12.2000000,21.5555959,12.2547172,12.2000000,0.9935655,
687.0000000,6870.0000000,12.2000000,257.5018900,0.0000000,801.7946400,12.3312630,21.6535750,12.2000000,21.5785173,12.2885192,12.2000000,0.9965337,
688.0000000,6880.0000000,12.2000000,243.2579900,0.0000000,762.6516000,12.3630900,21.6149970,12.2000000,21.6794591,12.3999603,12.2000000,1.0029823,
689.0000000,6890.0000000,12.2000000,237.0551100,0.0000000,718.5571400,12.4002990,21.5779810,12.2000000,21.6264762,12.4281679,12.2000000,1.0022474,
690.0000000,6900.0000000,12.2000000,234.7655300,0.0000000,710.0515200,12.4086820,21.5415720,12.2000000,21.2971279,12.2678738,12.2000000,0.9886524,
691.0000000,6910.0000000,12.2000000,278.9975000,0.0000000,799.1423400,12.3353750,21.4944370,12.2000000,21.3461226,12.2502593,12.2000000,0.9930999,
692.0000000,6920.0000000,12.2000000,314.7193500,0.0000000,845.3670200,12.2965690,21.4498750,12.2000000,21.7039215,12.4422062,12.2000000,1.0118437,
693.0000000,6930.0000000,12.2000000,340.3327300,0.0000000,860.4117300,12.2827900,21.3989620,12.2000000,21.2454434,12.1946718,12.2000000,0.9928259,
694.0000000,6940.0000000,12.2000000,375.1047900,0.0000000,830.4468900,12.3067030,21.3438450,12.2000000,21.0089511,12.1136056,12.2000000,0.9843096,
695.0000000,6950.0000000,12.2000000,394.4429400,0.0000000,783.0220400,12.3463230,21.2841740,12.2000000,21.4762397,12.4577346,12.2000000,1.0090239,
696.0000000,6960.0000000,12.2000000,401.6092200,0.0000000,740.7874300,12.3826830,21.2226040,12.2000000,21.4118702,12.4931135,12.2000000,1.0089181,
697.0000000,6970.0000000,12.2000000,258.6105400,0.0000000,765.2131700,12.3634880,21.1701160,12.2000000,21.1214991,12.3350954,12.2000000,0.9977035,
698.0000000,6980.0000000,12.2000000,290.2179000,0.0000000,812.8914500,12.3238400,21.1318160,12.2000000,21.0935177,12.3015048,12.2000000,0.9981876,
699.0000000,6990.0000000,12.2000000,233.3843500,0.0000000,839.9861200,12.3002010,21.0920410,12.2000000,21.1610014,12.3404165,12.2000000,1.0032695,
700.0000000,7000.0000000,12.2000000,273.1516800,0.0000000,821.5864700,12.3142950,21.0538070,12.2000000,20.9992222,12.2823685,12.2000000,0.9974074,
701.0000000,7010.0000000,12.2000000,303.5565800,0.0000000,793.2013300,12.3376760,21.0088950,12.2000000,20.9323735,12.2927380,12.2000000,0.9963577,
702.0000000,7020.0000000,12.2000000,314.8676300,0.0000000,760.8378200,12.3655880,20.9609910,12.2000000,21.4467036,12.6521260,12.2000000,1.0231722,
703.0000000,7030.0000000,12.2000000,191.8962400,0.0000000,772.8421600,11.9021700,20.9205210,12.2000000,20.9245827,11.9044808,12.2000000,1.0001942,
704.0000000,7040.0000000,12.2000000,113.8247100,0.0000000,818.1784600,11.8828960,20.8978740,12.2000000,21.3972538,12.1668521,12.2000000,1.0238962,
705.0000000,7050.0000000,12.2000000,75.0004820,0.0000000,855.1647400,11.8693270,20.8854520,12.2000000,20.9369568,11.8985975,12.2000000,1.0024661,
706.0000000,7060.0000000,12.2000000,187.8626100,0.0000000,869.2730900,11.8545650,20.8685310,12.2000000,21.1401264,12.0088473,12.2000000,1.0130146,
707.0000000,7070.0000000,12.2000000,255.5138900,0.0000000,826.4861900,12.3098800,20.8334430,12.2000000,20.7308510,12.2492614,12.2000000,0.9950756,
708.0000000,7080.0000000,12.2000000,280.5470800,0.0000000,785.6182700,12.3445820,20.7917260,12.2000000,20.9502277,12.4386885,12.2000000,1.0076233,
709.0000000,7090.0000000,12.2000000,372.2670100,0.0000000,784.2439900,12.3470490,20.7420240,12.2000000,21.0240989,12.5149590,12.2000000,1.0135992,
710.0000000,7100.0000000,12.2000000,248.3490600,0.0000000,823.6268600,12.3150130,20.6884570,12.2000000,20.5400384,12.2266653,12.2000000,0.9928260,
711.0000000,7110.0000000,12.2000000,258.8087000,0.0000000,887.2262300,12.2615390,20.6492270,12.2000000,20.5178407,12.1835216,12.2000000,0.9936372,
712.0000000,7120.0000000,12.2000000,293.2493100,0.0000000,895.3169300,12.2530310,20.6114970,12.2000000,20.4697117,12.1687431,12.2000000,0.9931211,
713.0000000,7130.0000000,12.2000000,206.9234700,0.0000000,860.1272200,11.9427260,20.5735390,12.2000000,20.3281148,11.8002598,12.2000000,0.9880709,
714.0000000,7140.0000000,12.2000000,172.0551600,0.0000000,814.0112600,11.8309620,20.5447120,12.2000000,20.1524858,11.6050930,12.2000000,0.9809087,
715.0000000,7150.0000000,12.2000000,241.5154600,0.0000000,799.3678400,12.3338920,20.5137640,12.2000000,20.3239646,12.2197752,12.2000000,0.9907477,
716.0000000,7160.0000000,12.2000000,288.3202600,0.0000000,787.3307300,12.3451540,20.4722690,12.2000000,20.5356589,12.3833793,12.2000000,1.0030964,
717.0000000,7170.0000000,12.2000000,305.7081500,0.0000000,834.7061400,12.3055640,20.4261720,12.2000000,20.1641770,12.1477274,12.2000000,0.9871736,
718.0000000,7180.0000000,12.2000000,301.2933300,0.0000000,855.6100800,12.2869740,20.3791040,12.2000000,20.5575722,12.3945761,12.2000000,1.0087574,
719.0000000,7190.0000000,12.2000000,296.8767900,0.0000000,830.8216500,12.3064770,20.3329610,12.2000000,20.3388791,12.3100589,12.2000000,1.0002911,
720.0000000,7200.0000000,12.2000000,295.2297800,0.0000000,783.1312100,12.3461420,20.2872540,12.2000000,20.5407842,12.5004320,12.2000000,1.0124970,
721.0000000,7210.0000000,12.2000000,219.7233400,0.0000000,789.9127100,12.3415630,20.2467380,12.2000000,20.1671550,12.2930526,12.2000000,0.9960693,
722.0000000,7220.0000000,12.2000000,172.6026200,0.0000000,808.7027400,11.8067190,20.2170210,12.2000000,20.2736185,11.8397719,12.2000000,1.0027995,
723.0000000,7230.0000000,12.2000000,155.1137200,0.0000000,855.7517700,11.7900540,20.1919330,12.2000000,20.3118359,11.8600652,12.2000000,1.0059382,
724.0000000,7240.0000000,12.2000000,158.3182200,0.0000000,887.8046500,11.7717490,20.1679050,12.2000000,20.2890035,11.8424327,12.2000000,1.0060045,
725.0000000,7250.0000000,12.2000000,161.9865000,0.0000000,875.3921200,11.7523540,20.1431240,12.2000000,20.1930294,11.7814710,12.2000000,1.0024775,
726.0000000,7260.0000000,12.2000000,163.3558300,0.0000000,766.4773300,11.7340770,20.1179810,12.2000000,19.7346580,11.5104988,12.2000000,0.9809463,
727.0000000,7270.0000000,12.2000000,274.9080400,0.0000000,729.7563000,12.3913170,20.0770070,12.2000000,20.3251033,12.5444395,12.2000000,1.0123572,
728.0000000,7280.0000000,12.2000000,353.0639300,0.0000000,735.5444100,12.3878130,20.0286570,12.2000000,20.4144947,12.6264553,12.2000000,1.0192643,
729.0000000,7290.0000000,12.2000000,390.0098000,0.0000000,778.5172300,12.3526170,19.9708020,12.2000000,19.7868830,12.2388569,12.2000000,0.9907906,
730.0000000,7300.0000000,12.2000000,214.3406500,0.0000000,819.1657400,12.3180880,19.9220500,12.2000000,19.8106554,12.2492112,12.2000000,0.9944085,
731.0000000,7310.0000000,12.2000000,174.4464100,0.0000000,771.2611500,11.7222390,19.8860140,12.2000000,19.7914407,11.6664908,12.2000000,0.9952442,
732.0000000,7320.0000000,12.2000000,77.7822080,0.0000000,731.6393200,11.7036300,19.8662300,12.2000000,20.2045644,11.9029502,12.2000000,1.0170306,
733.0000000,7330.0000000,12.2000000,75.0000170,0.0000000,687.8740300,11.6857020,19.8546100,12.2000000,19.8249275,11.6682319,12.2000000,0.9985050,
734.0000000,7340.0000000,12.2000000,158.3324900,0.0000000,680.2006800,11.6679050,19.8348820,12.2000000,19.3858064,11.4037355,12.2000000,0.9773593,
735.0000000,7350.0000000,12.2000000,168.0704500,0.0000000,715.6741000,11.6491150,19.8095500,12.2000000,19.9030205,11.7040809,12.2000000,1.0047185,
736.0000000,7360.0000000,12.2000000,75.7749440,0.0000000,890.8897200,11.6251930,19.7898530,12.2000000,19.4890900,11.4485152,12.2000000,0.9848022,
737.0000000,7370.0000000,12.2000000,75.0000050,0.0000000,905.1365700,11.5986950,19.7782590,12.2000000,19.7530752,11.5839263,12.2000000,0.9987267,
738.0000000,7380.0000000,12.2000000,75.0000000,0.0000000,874.5193400,11.5712100,19.7666740,12.2000000,20.0480849,11.7359451,12.2000000,1.0142366,
739.0000000,7390.0000000,12.2000000,99.1786990,0.0000000,827.1932400,11.5438470,19.7550210,12.2000000,19.7243573,11.5259287,12.2000000,0.9984478,
740.0000000,7400.0000000,12.2000000,217.4746300,0.0000000,806.6696700,11.5165900,19.7271380,12.2000000,19.6837573,11.4912646,12.2000000,0.9978010,
741.0000000,7410.0000000,12.2000000,247.3486600,0.0000000,773.3730300,12.3567000,19.6908620,12.2000000,19.9297240,12.5065942,12.2000000,1.0121306,
742.0000000,7420.0000000,12.2000000,314.2217600,0.0000000,821.0692500,12.3170190,19.6479160,12.2000000,19.8169974,12.4230139,12.2000000,1.0086056,
743.0000000,7430.0000000,12.2000000,353.2546700,0.0000000,847.4646300,12.2939440,19.5958840,12.2000000,19.7970522,12.4201517,12.2000000,1.0102658,
744.0000000,7440.0000000,12.2000000,367.7290900,0.0000000,828.2887400,12.3086950,19.5400200,12.2000000,19.9757219,12.5831533,12.2000000,1.0222979,
745.0000000,7450.0000000,12.2000000,268.1624400,0.0000000,781.1718000,12.3477080,19.4897870,12.2000000,19.8010207,12.5448894,12.2000000,1.0159691,
746.0000000,7460.0000000,12.2000000,204.4449100,0.0000000,792.7551400,11.5257270,19.4540740,12.2000000,19.5034066,11.5549545,12.2000000,1.0025359,
747.0000000,7470.0000000,12.2000000,180.7886600,0.0000000,805.5768500,11.4834840,19.4246220,12.2000000,19.5391392,11.5511845,12.2000000,1.0058955,
748.0000000,7480.0000000,12.2000000,271.0550600,0.0000000,851.1688200,12.2920540,19.3908330,12.2000000,19.3067068,12.2387255,12.2000000,0.9956615,
749.0000000,7490.0000000,12.2000000,329.8218900,0.0000000,887.6159700,12.2608620,19.3437030,12.2000000,18.9247840,11.9953333,12.2000000,0.9783434,
750.0000000,7500.0000000,12.2000000,351.6447100,0.0000000,881.4089600,12.2647160,19.2907980,12.2000000,19.2378288,12.2310392,12.2000000,0.9972542,
751.0000000,7510.0000000,12.2000000,238.4301100,0.0000000,729.7009000,12.3905330,19.2439040,12.2000000,19.2543800,12.3972781,12.2000000,1.0005444,
752.0000000,7520.0000000,12.2000000,165.4688200,0.0000000,689.2700500,11.4492220,19.2136110,12.2000000,19.4529323,11.5918315,12.2000000,1.0124558,
753.0000000,7530.0000000,12.2000000,138.3783200,0.0000000,688.7401100,11.4230610,19.1904880,12.2000000,19.3019785,11.4894253,12.2000000,1.0058097,
754.0000000,7540.0000000,12.2000000,354.5220600,0.0000000,728.5933500,12.3942110,19.1548250,12.2000000,19.0626109,12.3345435,12.2000000,0.9951859,
755.0000000,7550.0000000,12.2000000,284.6621300,0.0000000,772.1889000,12.3573840,19.1078030,12.2000000,18.9671737,12.2664363,12.2000000,0.9926402,
756.0000000,7560.0000000,12.2000000,314.2374700,0.0000000,813.7883200,12.3214170,19.0611770,12.2000000,19.3831328,12.5295338,12.2000000,1.0168907,
757.0000000,7570.0000000,12.2000000,239.8452400,0.0000000,778.0355300,12.3503010,19.0173880,12.2000000,19.0369378,12.3629971,12.2000000,1.0010280,
758.0000000,7580.0000000,12.2000000,198.4500400,0.0000000,732.1429000,11.3947840,18.9847620,12.2000000,19.2667077,11.5640097,12.2000000,1.0148512,
759.0000000,7590.0000000,12.2000000,297.7455700,0.0000000,718.3054700,12.4016490,18.9384100,12.2000000,18.8433576,12.3394048,12.2000000,0.9949810,
760.0000000,7600.0000000,12.2000000,377.9733100,0.0000000,749.2453100,12.3769020,18.8872980,12.2000000,19.0272146,12.4685898,12.2000000,1.0074080,
761.0000000,7610.0000000,12.2000000,249.6911500,0.0000000,833.8374500,12.3062750,18.8356720,12.2000000,18.7751021,12.2667017,12.2000000,0.9967843,
762.0000000,7620.0000000,12.2000000,260.6938400,0.0000000,853.9807400,12.2883070,18.7961380,12.2000000,18.6126511,12.1683492,12.2000000,0.9902381,
763.0000000,7630.0000000,12.2000000,356.9308900,0.0000000,828.4746900,12.3084200,18.7493130,12.2000000,19.0259454,12.4900218,12.2000000,1.0147543,
764.0000000,7640.0000000,12.2000000,406.2419500,0.0000000,780.7711300,12.3481200,18.6888850,12.2000000,18.9881337,12.5458396,12.2000000,1.0160121,
765.0000000,7650.0000000,12.2000000,261.0112100,0.0000000,754.7285000,12.3709070,18.6473770,12.2000000,18.8014033,12.4730900,12.2000000,1.0082599,
766.0000000,7660.0000000,12.2000000,197.6780300,0.0000000,817.0744600,11.3925900,18.6112050,12.2000000,18.7750679,11.4928964,12.2000000,1.0088045,
767.0000000,7670.0000000,12.2000000,263.1257900,0.0000000,864.2575700,12.2810970,18.5694280,12.2000000,18.4138305,12.1781909,12.2000000,0.9916208,
768.0000000,7680.0000000,12.2000000,237.6414600,0.0000000,895.6799900,12.2539450,18.5310760,12.2000000,18.6550066,12.3358959,12.2000000,1.0066877,
769.0000000,7690.0000000,12.2000000,287.0362300,0.0000000,882.4540300,12.2636830,18.4912660,12.2000000,18.1760027,12.0545957,12.2000000,0.9829507,
770.0000000,7700.0000000,12.2000000,320.3858200,0.0000000,836.7395700,12.3013570,18.4439450,12.2000000,18.6102604,12.4122826,12.2000000,1.0090173,
771.0000000,7710.0000000,12.2000000,332.7754100,0.0000000,740.2399900,12.3826020,18.3933450,12.2000000,18.6676464,12.5672647,12.2000000,1.0149131,
772.0000000,7720.0000000,12.2000000,266.3064300,0.0000000,746.8626800,12.3784010,18.3463050,12.2000000,18.5588506,12.5218072,12.2000000,1.0115852,
773.0000000,7730.0000000,12.2000000,223.5105700,0.0000000,790.1954400,12.3428840,18.3090050,12.2000000,17.9813915,12.1220257,12.2000000,0.9821064,
774.0000000,7740.0000000,12.2000000,207.6206600,0.0000000,830.3955900,11.3783710,18.2759100,12.2000000,18.3334208,11.4141766,12.2000000,1.0031468,
775.0000000,7750.0000000,12.2000000,285.1696300,0.0000000,830.5032900,12.3072950,18.2371070,12.2000000,18.2817884,12.3374482,12.2000000,1.0024500,
776.0000000,7760.0000000,12.2000000,241.6694300,0.0000000,838.2671800,12.3000710,18.1969500,12.2000000,18.4711778,12.4854329,12.2000000,1.0150700,
777.0000000,7770.0000000,12.2000000,225.4832300,0.0000000,794.8469500,12.3367620,18.1610770,12.2000000,18.1628383,12.3379584,12.2000000,1.0000970,
778.0000000,7780.0000000,12.2000000,149.9813000,0.0000000,788.0082700,11.3391140,18.1314550,12.2000000,17.9900620,11.2506891,12.2000000,0.9922018,
779.0000000,7790.0000000,12.2000000,78.3735090,0.0000000,824.0407500,11.3038810,18.1129450,12.2000000,18.0557571,11.2681913,12.2000000,0.9968427,
780.0000000,7800.0000000,12.2000000,75.0000210,0.0000000,869.8163100,11.2651370,18.1013170,12.2000000,18.0760705,11.2494251,12.2000000,0.9986053,
781.0000000,7810.0000000,12.2000000,113.0711100,0.0000000,784.3886100,11.2272650,18.0895190,12.2000000,18.0867576,11.2255511,12.2000000,0.9998473,
782.0000000,7820.0000000,12.2000000,178.1090000,0.0000000,753.1241000,11.1889440,18.0647170,12.2000000,17.8470131,11.0541023,12.2000000,0.9879487,
783.0000000,7830.0000000,12.2000000,191.4662100,0.0000000,705.9115900,11.1513300,18.0360060,12.2000000,18.0966005,11.1887945,12.2000000,1.0033596,
784.0000000,7840.0000000,12.2000000,371.5668400,0.0000000,686.1535500,12.4282600,17.9942250,12.2000000,17.8060753,12.2983087,12.2000000,0.9895439,
785.0000000,7850.0000000,12.2000000,279.2405300,0.0000000,712.0154300,12.4078450,17.9478970,12.2000000,17.5836834,12.1560547,12.2000000,0.9797072,
786.0000000,7860.0000000,12.2000000,303.1464400,0.0000000,834.0287600,12.3062100,17.9026170,12.2000000,17.9822851,12.3609737,12.2000000,1.0044501,
787.0000000,7870.0000000,12.2000000,292.5414600,0.0000000,859.7199700,12.2837070,17.8563060,12.2000000,17.7547126,12.2138189,12.2000000,0.9943105,
788.0000000,7880.0000000,12.2000000,283.6285700,0.0000000,839.7738400,12.2991080,17.8119180,12.2000000,17.5312370,12.1052981,12.2000000,0.9842420,
789.0000000,7890.0000000,12.2000000,280.3097600,0.0000000,792.5321400,12.3382490,17.7684070,12.2000000,17.8903396,12.4229181,12.2000000,1.0068623,
790.0000000,7900.0000000,12.2000000,264.6257000,0.0000000,761.4286600,12.3650570,17.7288600,12.2000000,17.7982327,12.4134413,12.2000000,1.0039130,
791.0000000,7910.0000000,12.2000000,131.7648200,0.0000000,693.0884900,11.1123320,17.6997420,12.2000000,17.5553439,11.0216753,12.2000000,0.9918418,
792.0000000,7920.0000000,12.2000000,75.0066010,0.0000000,738.9181200,11.0728370,17.6856630,12.2000000,17.7802559,11.1320608,12.2000000,1.0053486,
793.0000000,7930.0000000,12.2000000,155.6707800,0.0000000,774.8147100,11.0292800,17.6719710,12.2000000,17.6404777,11.0096247,12.2000000,0.9982179,
794.0000000,7940.0000000,12.2000000,211.5434400,0.0000000,767.7713800,10.9829960,17.6427770,12.2000000,17.6659711,10.9974348,12.2000000,1.0013147,
795.0000000,7950.0000000,12.2000000,231.2547700,0.0000000,724.2637300,12.3950670,17.6083310,12.2000000,17.3539026,12.2159667,12.2000000,0.9855507,
796.0000000,7960.0000000,12.2000000,116.7664400,0.0000000,793.9266800,10.9344780,17.5801350,12.2000000,17.6379622,10.9704453,12.2000000,1.0032893,
797.0000000,7970.0000000,12.2000000,75.0002570,0.0000000,794.2462000,10.8834830,17.5680130,12.2000000,17.6045780,10.9061352,12.2000000,1.0020813,
798.0000000,7980.0000000,12.2000000,75.0000000,0.0000000,834.5573400,10.8290070,17.5564290,12.2000000,17.4394321,10.7568420,12.2000000,0.9933360,
799.0000000,7990.0000000,12.2000000,182.9523200,0.0000000,877.8031900,10.7690220,17.5416510,12.2000000,17.4622938,10.7203037,12.2000000,0.9954761,
800.0000000,8000.0000000,12.2000000,292.2988400,0.0000000,884.2237200,12.2626970,17.5035300,12.2000000,17.3859020,12.1802887,12.2000000,0.9932798,
801.0000000,8010.0000000,12.2000000,332.4055300,0.0000000,802.2051000,12.3301530,17.4547770,12.2000000,17.2539417,12.1882818,12.2000000,0.9884940,
802.0000000,8020.0000000,12.2000000,266.4992400,0.0000000,756.5481200,12.3685430,17.3997310,12.2000000,17.3562159,12.3376104,12.2000000,0.9974991,
803.0000000,8030.0000000,12.2000000,274.5027100,0.0000000,743.5210200,12.3806600,17.3590130,12.2000000,17.3115906,12.3468377,12.2000000,0.9972681,
804.0000000,8040.0000000,12.2000000,285.7600800,0.0000000,775.0987700,12.3553670,17.3156020,12.2000000,17.3276018,12.3639293,12.2000000,1.0006930,
805.0000000,8050.0000000,12.2000000,289.9891300,0.0000000,822.2489400,12.3034370,17.2764990,12.2000000,17.1432105,12.2085157,12.2000000,0.9922850,
806.0000000,8060.0000000,12.2000000,187.2843600,0.0000000,811.9490700,10.7309250,17.2400390,12.2000000,17.2419242,10.7320985,12.2000000,1.0001094,
807.0000000,8070.0000000,12.2000000,142.9667500,0.0000000,785.7320400,10.6703690,17.2150950,12.2000000,17.1928152,10.6565594,12.2000000,0.9987058,
808.0000000,8080.0000000,12.2000000,75.0426570,0.0000000,738.0303100,10.6108510,17.1992370,12.2000000,17.2133479,10.6195566,12.2000000,1.0008204,
809.0000000,8090.0000000,12.2000000,75.0000000,0.0000000,712.6992900,10.5523670,17.1876520,12.2000000,17.1906313,10.5541961,12.2000000,1.0001733,
810.0000000,8100.0000000,12.2000000,16.7347620,0.0000000,623.0282000,10.4929620,17.1767660,12.2000000,17.3226134,10.5820574,12.2000000,1.0084910,
811.0000000,8110.0000000,12.2000000,0.0001028,0.0000000,764.1592000,10.4298590,17.1765500,12.2000000,17.0659334,10.3626910,12.2000000,0.9935600,
812.0000000,8120.0000000,12.2000000,0.0000000,0.0000000,794.9455700,10.3593140,17.1765500,12.2000000,17.2522065,10.4049431,12.2000000,1.0044046,
813.0000000,8130.0000000,12.2000000,0.0000000,0.0000000,780.9103200,10.2849400,17.1765500,12.2000000,17.1244687,10.2537548,12.2000000,0.9969679,
814.0000000,8140.0000000,12.2000000,0.0000000,0.0000000,734.9616600,10.2107130,17.1765500,12.2000000,17.0370647,10.1277951,12.2000000,0.9918793,
815.0000000,8150.0000000,12.2000000,0.0000000,0.0000000,699.3445700,10.1382390,17.1765500,12.2000000,16.9595699,10.0101693,12.2000000,0.9873677,
816.0000000,8160.0000000,12.2000000,0.0000000,0.0000000,603.4706500,10.0744580,17.1765500,12.2000000,17.1935167,10.0844094,12.2000000,1.0009878,
817.0000000,8170.0000000,12.2000000,0.0000000,0.0000000,647.1450800,10.0072900,17.1765500,12.2000000,17.3084687,10.0841476,12.2000000,1.0076802,
818.0000000,8180.0000000,12.2000000,0.0000000,0.0000000,686.8842700,9.9328259,17.1765500,12.2000000,17.1829778,9.9365430,12.2000000,1.0003742,
819.0000000,8190.0000000,12.2000000,0.0000000,0.0000000,686.1475000,9.8531816,17.1765500,12.2000000,17.1995503,9.8663755,12.2000000,1.0013391,
820.0000000,8200.0000000,12.2000000,0.0000000,0.0000000,645.6121500,9.7733153,17.1765500,12.2000000,17.0510802,9.7019240,12.2000000,0.9926953,
821.0000000,8210.0000000,12.2000000,0.0000000,0.0000000,704.4182300,9.6853561,17.1765500,12.2000000,17.2887656,9.7486312,12.2000000,1.0065331,
822.0000000,8220.0000000,12.2000000,0.0000000,1100.0000000,698.4209800,12.3607440,17.1763700,12.2000000,17.2705651,12.4285302,12.2000000,1.0054840,
823.0000000,8230.0000000,12.2000000,0.0000000,1100.0000000,735.0012400,12.3888440,17.1749810,12.2000000,17.1724927,12.3870491,12.2000000,0.9998551,
824.0000000,8240.0000000,12.2000000,0.0000000,1100.0000000,780.5319100,12.3505490,17.1735920,12.2000000,16.9881347,12.2171756,12.2000000,0.9892010,
825.0000000,8250.0000000,12.2000000,0.0000000,1100.0000000,793.1523000,12.3387670,17.1722040,12.2000000,17.2141870,12.3689331,12.2000000,1.0024448,
826.0000000,8260.0000000,12.2000000,0.0000000,1100.0000000,733.3655100,12.3875750,17.1708150,12.2000000,17.2365943,12.4350303,12.2000000,1.0038309,
827.0000000,8270.0000000,12.2000000,0.0000000,1100.0000000,686.2801100,12.4269820,17.1694260,12.2000000,17.3322345,12.5448204,12.2000000,1.0094825,
828.0000000,8280.0000000,12.2000000,0.0000000,1100.0000000,667.2937900,12.4440010,17.1680370,12.2000000,16.9168690,12.2619455,12.2000000,0.9853700,
829.0000000,8290.0000000,12.2000000,0.0000000,1100.0000000,693.8612300,12.4229850,17.1666480,12.2000000,16.9529388,12.2683301,12.2000000,0.9875509,
830.0000000,8300.0000000,12.2000000,0.0000000,1100.0000000,741.5564300,12.3832570,17.1652590,12.2000000,17.5367947,12.6512880,12.2000000,1.0216446,
831.0000000,8310.0000000,12.2000000,0.0000000,1100.0000000,707.2937300,12.4107040,17.1638700,12.2000000,17.3019531,12.5105479,12.2000000,1.0080450,
832.0000000,8320.0000000,12.2000000,0.0000000,1100.0000000,686.5809400,12.4267540,17.1624810,12.2000000,17.3239465,12.5436655,12.2000000,1.0094081,
833.0000000,8330.0000000,12.2000000,0.0000000,1100.0000000,639.2292800,12.4660090,17.1610920,12.2000000,17.1903637,12.4872723,12.2000000,1.0017057,
